CST,Temperatura m\'e1ximaC,Temperatura mediaC,Temperatura m\'ednimaC,Punto de roc\'edoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presi\'f3n al nivel del marhPa, Mean Presi\'f3n al nivel del marhPa, Min Presi\'f3n al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de r\'e1fagasKm/h,Precipitaci\'f3nmm, CloudCover, Eventos,WindDirDegrees\
2001-1-15,-7,-13,-19,-16,-22,-27,73,48,30,1037,1035,1033,7,4,3,14,8, ,0.00,0, ,40\
2001-1-16,-6,-12,-17,-14,-18,-22,85,61,36,1034,1032,1030,7,3,2,11,6, ,0.00,2, ,34\
2001-1-17,-4,-10,-15,-12,-15,-17,86,70,46,1031,1027,1023,4,2,1,6,3, ,0.00,1, ,350\
2001-1-18,-5,-9,-13,-7,-10,-15,100,87,73,1034,1030,1025,2,1,1,14,5, ,0.00,6,Niebla-Nieve,288\
2001-1-19,-1,-6,-10,-7,-8,-11,93,81,60,1034,1030,1027,4,2,1,6,5, ,0.00,3, ,181\
2001-1-20,-5,-8,-10,-7,-8,-11,100,92,86,1028,1025,1023,1,1,1,11,5, ,0.00,5,Niebla-Nieve,64\
2001-1-21,-5,-7,-8,-6,-7,-8,100,93,86,1030,1026,1024,1,1,1,14,6, ,0.00,7,Niebla-Nieve,50\
2001-1-22,-1,-4,-8,-7,-8,-11,93,76,47,1034,1031,1029,8,3,1,14,6, ,0.00,4,Nieve,320\
2001-1-23,-3,-8,-12,-6,-9,-13,100,82,64,1036,1034,1032,4,2,1,6,3, ,0.00,4,Nieve,75\
2001-1-24,0,-3,-7,-5,-7,-13,100,81,50,1032,1030,1028,8,3,1,14,5, ,0.00,4,Niebla-Nieve,341\
2001-1-25,0,-5,-10,-9,-14,-16,80,51,37,1033,1031,1028,10,10,10,18,11, ,0.00,6, ,353\
2001-1-26,0,-4,-8,-7,-11,-12,86,62,41,1028,1022,1018,7,5,3,11,5,26,0.00,2, ,315\
2001-1-27,4,-3,-11,-9,-13,-17,93,52,26,1024,1021,1019,10,5,3,35,11, ,0.00,0, ,304\
2001-1-28,2,-3,-7,-10,-16,-19,59,39,20,1030,1026,1024, , , ,40,23,58,0.00, , ,293\
2001-1-29,4,-3,-11,-9,-14,-19,93,52,17,1025,1021,1019,8,6,4,21,6,40,0.00,0, ,321\
2001-1-30,1,-4,-8,-4,-9,-15,86,65,43,1025,1021,1015,8,5,3,11,5, ,0.00,5, ,103\
2001-1-31,5,0,-5,-5,-17,-28,86,35,11,1026,1019,1015,3,3,3,50,16,61,0.00,3, ,307\
2001-2-1,1,-4,-8,-9,-19,-27,69,33,13,1027,1024,1021, , , ,40,16, ,0.00, , ,139\
2001-2-2,2,-4,-10,-3,-8,-12,93,73,52,1023,1021,1017,8,6,3,21,6, ,0.00,1,Nieve,91\
2001-2-3,-6,-8,-9,-9,-11,-14,86,74,63,1031,1028,1024,10,7,3,18,13, ,0.00,7,Nieve,156\
2001-2-4,-7,-9,-11,-10,-11,-13,93,86,79,1032,1030,1027,6,4,2,11,10, ,0.00,8,Nieve,133\
2001-2-5,-6,-8,-9,-8,-9,-10,93,86,80,1032,1029,1027,4,3,2,6,3, ,0.00,8,Nieve,121\
2001-2-6,-6,-9,-12,-8,-9,-13,100,90,80,1033,1031,1029,5,3,1,11,5, ,0.00,6,Nieve,134\
2001-2-7,-1,-6,-11,-10,-17,-22,93,45,25,1033,1031,1028,8,5,2,29,18,40,0.00,0, ,270\
2001-2-8,2,-6,-12,-8,-11,-14,93,73,41,1029,1025,1021,8,3,1,21,5, ,0.00,0, ,150\
2001-2-9,6,-1,-8,-9,-15,-20,86,43,14,1029,1026,1023,8,5,2,32,6,43,0.00,0, ,213\
2001-2-10,0,-5,-10,-11,-17,-21,68,40,25,1036,1031,1029, , , ,14,8, ,0.00, , ,104\
2001-2-11,-3,-7,-11,-12,-13,-15,79,60,46,1041,1039,1036,10,9,7,14,6, ,0.00,5, ,150\
2001-2-12,0,-4,-9,-7,-9,-12,86,71,51,1041,1037,1033,8,5,3,11,6, ,0.00,4, ,147\
2001-2-13,4,-2,-8,-7,-8,-10,93,70,41,1033,1029,1026,5,3,2,6,3, ,0.00,2, ,56\
2001-2-14,-3,-6,-7,-4,-6,-8,100,92,74,1028,1024,1021,4,2,1,14,6, ,0.00,5,Nieve,83\
2001-2-15,3,-3,-8,-5,-14,-21,100,49,19,1034,1027,1022,6,2,1,43,14,68,0.00,3, ,317\
2001-2-16,6,-2,-9,-7,-15,-20,64,37,18,1034,1031,1026, , , ,21,10, ,0.00, , ,199\
2001-2-17,4,0,-4,-3,-5,-7,86,73,56,1026,1021,1017,8,5,2,14,6, ,0.00,2, ,91\
2001-2-18,9,2,-5,-3,-4,-6,93,73,43,1022,1019,1016,3,2,1,11,5, ,0.00,2, ,353\
2001-2-19,11,4,-2,-3,-6,-10,80,52,26,1029,1027,1023,8,3,1,14,8, ,0.00,2, ,182\
2001-2-20,5,1,-3,-6,-7,-9,80,57,36,1026,1019,1015,8,5,3,6,3, ,0.00,4,Lluvia,97\
2001-2-21,14,6,-3,-1,-5,-7,80,58,26,1016,1014,1013,5,3,2,14,5, ,0.00,0, ,261\
2001-2-22,5,3,1,4,2,0,100,94,81,1022,1016,1014,2,1,0,14,8, ,0.00,6,Niebla-Lluvia,122\
2001-2-23,4,1,-2,-1,-7,-14,100,60,26,1028,1024,1022,10,8,3,21,14,35,0.00,6,Nieve,35\
2001-2-24,6,0,-5,-6,-14,-19,80,35,18,1032,1029,1027, , , ,32,13,50,0.00, , ,282\
2001-2-25,11,2,-6,-5,-11,-14,74,44,17,1032,1029,1027,8,7,6,18,8, ,0.00,0, ,176\
2001-2-26,7,2,-3,-2,-3,-6,93,69,53,1029,1027,1024,7,5,3,11,8, ,0.00,4, ,142\
2001-2-27,12,6,0,1,-1,-4,87,67,44,1025,1023,1021,5,3,2,6,5, ,0.00,3, ,127\
2001-2-28,14,6,-3,-3,-6,-12,80,50,17,1024,1018,1013,8,5,2,21,8, ,0.00,3, ,174\
2001-3-1,14,10,5,-6,-11,-17,36,24,10,1021,1018,1014,5,4,3,32,16,50,0.00,6, ,299\
2001-3-2,10,6,1,-2,-5,-21,81,53,11,1021,1018,1014,8,5,3,40,8,58,0.00,5, ,70\
2001-3-3,6,3,1,-18,-22,-25,23,16,11,1022,1019,1016,8,7,6,55,34,87,0.00,3, ,309\
2001-3-4,8,3,-2,-13,-17,-18,35,24,17,1022,1019,1015, , , ,47,27,76,0.00, , ,4\
2001-3-5,8,2,-3,-4,-9,-16,56,41,19,1016,1013,1008,8,6,2,29,6,40,0.00,4, ,42\
2001-3-6,6,2,-1,-19,-21,-23,23,19,11,1030,1022,1013,7,6,5,58,37,79,0.00,0, ,310\
2001-3-7,3,-1,-4,-19,-22,-24,27,21,12,1033,1030,1028, , , ,40,29,58,0.00, , ,313\
2001-3-8,6,0,-5,-13,-20,-25,38,23,14,1032,1027,1022, , , ,43,19,72,0.00, , ,318\
2001-3-9,15,6,-4,-9,-13,-15,51,31,12,1022,1016,1010,8,8,8,18,6, ,0.00,0, ,56\
2001-3-10,7,1,-4,-5,-7,-8,80,58,34,1029,1026,1021,8,7,6,18,10, ,0.00,0, ,149\
2001-3-11,7,1,-4,-5,-6,-7,80,59,39,1028,1024,1020,8,5,3,6,5, ,0.00,1, ,108\
2001-3-12,15,6,-3,0,-4,-6,80,57,27,1024,1020,1014,7,4,2,18,5, ,0.00,0, ,141\
2001-3-13,16,8,1,4,2,-2,87,67,45,1014,1009,1004,3,2,1,14,5, ,0.00,0, ,67\
2001-3-14,12,7,3,3,-12,-21,71,29,9,1025,1020,1007,4,2,2,29,16,35,0.00,0, ,332\
2001-3-15,15,7,-1,-7,-12,-16,51,27,11,1027,1023,1019, , , ,18,8, ,0.00, , ,219\
2001-3-16,14,7,1,1,-5,-8,66,43,21,1020,1016,1013,9,7,5,18,6,40,0.00,5, ,157\
2001-3-17,19,10,2,1,-2,-7,87,48,17,1013,1010,1006,9,7,5,18,8,35,0.00,4, ,197\
2001-3-18,20,12,5,-5,-9,-11,43,20,12,1016,1012,1009,8,7,6,21,13,35,0.00,0, ,248\
2001-3-19,23,13,4,-2,-8,-12,61,25,9,1008,1005,1001,8,7,6,35,11,64,0.00,0, ,288\
2001-3-20,24,17,9,-1,-8,-12,40,20,10,1007,1004,1001,8,7,7,29,13, ,0.00,1, ,220\
2001-3-21,22,13,4,0,-7,-22,70,35,7,1012,1002,997,8,5,1,47,11,79,0.00,1, ,108\
2001-3-22,17,10,3,-7,-13,-20,33,19,11,1016,1012,1008,10,7,7,29,14,43,0.00,4, ,204\
2001-3-23,20,13,7,1,-3,-7,50,34,18,1011,1009,1005,8,6,4,18,6, ,0.00,3, ,120\
2001-3-24,21,14,8,3,-1,-8,62,40,18,1016,1008,1003,7,5,4,32,8,55,0.00,3, ,100\
2001-3-25,10,6,2,-6,-11,-14,41,31,19,1019,1017,1015,10,10,10,21,14, ,0.00,3, ,357\
2001-3-26,11,4,-1,-8,-14,-20,60,28,16,1021,1016,1011, , , ,32,11,55,0.00, , ,333\
2001-3-27,8,3,-1,-18,-21,-24,27,16,9,1022,1020,1016, , , ,35,14,47,0.00, , ,338\
2001-3-28,9,4,-1,-14,-19,-23,37,19,9,1020,1018,1015, , , ,29,13,43,0.00, , ,319\
2001-3-29,13,6,-2,-8,-14,-19,64,29,11,1017,1011,1008,10,9,8,18,6, ,0.00,2, ,42\
2001-3-30,11,6,1,-8,-13,-18,52,28,12,1024,1020,1017, , , ,11,6, ,0.00, , ,38\
2001-3-31,15,8,0,-4,-12,-20,56,26,8,1027,1023,1019, , , ,18,10,40,0.00, , ,279\
2001-4-1,22,12,2,5,1,-4,75,48,25,1018,1010,1005,7,4,4,14,8, ,0.00,2, ,148\
2001-4-2,19,12,6,3,-2,-6,66,41,23,1023,1015,1006,8,5,3,21,10,35,0.00,0, ,123\
2001-4-3,17,10,3,-2,-6,-10,56,36,16,1026,1023,1020, , , ,21,6, ,0.00, , ,171\
2001-4-4,16,9,3,2,-1,-3,70,46,31,1021,1016,1012,8,6,4,6,6, ,0.00,4, ,128\
2001-4-5,15,10,4,4,-1,-9,100,45,20,1026,1022,1016,10,7,5,29,11,47,0.00,6,Lluvia,187\
2001-4-6,13,8,4,5,4,2,100,75,47,1026,1020,1015,10,7,3,14,8,29,0.00,5,Lluvia,162\
2001-4-7,15,11,7,9,6,4,87,72,55,1015,1013,1010,8,5,3,6,5, ,0.00,8, ,108\
2001-4-8,20,14,8,13,9,6,87,74,49,1014,1012,1010,3,2,2,18,6, ,0.00,5,Lluvia,36\
2001-4-9,13,9,6,10,7,4,94,84,76,1025,1020,1014,10,6,1,40,13,55,0.00,8,Lluvia,357\
2001-4-10,14,10,7,2,-8,-11,71,29,18,1027,1024,1022,7,5,4,43,19,61,0.00,2, ,303\
2001-4-11,18,11,4,-3,-8,-12,56,27,14,1023,1016,1011, , , ,32,13,55,0.00, , ,291\
2001-4-12,20,12,5,0,-6,-9,49,29,15,1013,1011,1008, , , ,14,10, ,0.00, , ,335\
2001-4-13,18,13,9,4,-5,-11,66,31,14,1018,1015,1010,10,10,10,29,14,50,0.00,3, ,350\
2001-4-14,26,16,7,-2,-9,-13,53,18,7,1017,1014,1010, , , ,29,13,55,0.00, , ,285\
2001-4-15,26,17,9,1,-3,-8,58,27,10,1014,1010,1005, , , ,18,8, ,0.00, , ,193\
2001-4-16,30,20,10,7,0,-8,62,33,8,1009,1007,1006,8,7,7,18,5, ,0.00,4, ,87\
2001-4-17,29,20,12,10,8,5,82,49,22,1011,1007,1002,7,5,4,29,11, ,0.00,1, ,161\
2001-4-18,27,22,17,15,13,9,72,57,42,1004,1001,999,8,6,5,14,10, ,0.00,2, ,133\
2001-4-19,23,17,10,11,-3,-8,47,26,15,1022,1016,1005,8,8,8,32,21,50,0.00,3, ,46\
2001-4-20,17,10,4,-1,-3,-9,70,40,21,1023,1020,1016, , , ,18,8,43,0.00, , ,158\
2001-4-21,21,13,6,1,-1,-4,70,41,21,1022,1019,1017, , , ,26,10, ,0.00, , ,129\
2001-4-22,24,14,6,4,0,-5,66,39,16,1020,1016,1010, , , ,29,8, ,0.00, , ,179\
2001-4-23,19,14,9,3,-10,-17,45,19,8,1022,1019,1013,10,10,10,29,11,55,0.00,8, ,12\
2001-4-24,21,13,6,-7,-11,-17,31,16,10,1024,1021,1018, , , ,21,11, ,0.00, , ,278\
2001-4-25,22,14,8,-1,-3,-9,53,30,12,1020,1017,1014,8,8,8,18,5, ,0.00,5, ,181\
2001-4-26,20,16,11,7,4,0,67,47,35,1017,1015,1012, , , ,26,10,32,0.00, , ,149\
2001-4-27,15,12,10,13,11,7,100,88,72,1014,1011,1009,8,3,1,11,3, ,0.00,8,Lluvia,23\
2001-4-28,22,16,11,13,11,8,100,76,49,1015,1013,1011,8,3,1,14,5, ,0.00,7,Niebla,113\
2001-4-29,16,13,11,14,12,8,100,83,67,1016,1015,1014,10,7,4,11,5, ,0.00,7,Lluvia,261\
2001-4-30,24,19,15,14,7,-4,94,54,15,1018,1015,1013,8,5,3,26,11,35,0.00,6,Lluvia,255\
2001-5-1,23,17,12,14,12,11,100,78,50,1015,1012,1007,6,3,2,14,11, ,0.00,5, ,127\
2001-5-2,28,21,15,14,10,-5,88,63,11,1009,1006,1004,8,4,3,18,10, ,0.00,5, ,125\
2001-5-3,22,18,15,14,13,12,94,78,57,1014,1011,1008,6,3,2,18,6,35,0.00,3,Lluvia-Tormenta,105\
2001-5-4,21,17,13,14,5,-3,100,49,20,1017,1013,1009,8,4,2,14,5, ,0.00,0, ,36\
2001-5-5,24,18,13,6,-2,-9,58,27,11,1013,1011,1008,10,5,4,11,6, ,0.00,1, ,12\
2001-5-6,18,14,12,13,11,5,100,81,42,1015,1012,1011,10,7,5,18,8, ,0.00,8,Lluvia,102\
2001-5-7,25,18,12,16,14,12,100,79,47,1012,1008,1004,8,4,1,18,6, ,0.00,5, ,146\
2001-5-8,23,19,16,14,4,-1,88,39,20,1010,1005,1003,10,8,4,47,18,68,0.00,4, ,307\
2001-5-9,27,18,10,5,0,-8,71,32,10,1011,1009,1006, , , ,26,8,43,0.00, , ,306\
2001-5-10,27,21,16,7,1,-3,52,28,14,1016,1012,1010, , , ,18,8, ,0.00, , ,55\
2001-5-11,29,20,12,8,5,0,72,38,16,1018,1015,1012, , , ,21,10, ,0.00, , ,173\
2001-5-12,31,22,13,18,11,5,72,49,30,1013,1009,1005,10,7,6,21,6, ,0.00,0, ,155\
2001-5-13,32,26,19,19,16,11,94,58,29,1007,1005,1003,8,6,4,26,11, ,0.00,1, ,157\
2001-5-14,29,24,20,16,9,-11,78,49,10,1014,1007,1004,8,6,5,35,13,47,0.00,5,Lluvia,212\
2001-5-15,29,22,16,6,-1,-11,35,21,11,1014,1011,1007,8,6,5,50,19,87,0.00,1, ,305\
2001-5-16,32,23,14,8,5,1,63,31,14,1012,1007,1002,8,7,5,32,11,50,0.00,0, ,187\
2001-5-17,36,24,14,12,4,-7,72,33,6,1004,1000,997,8,8,7,47,10,76,0.00,1, ,302\
2001-5-18,35,28,21,9,2,-2,38,20,10,1005,1002,998, , , ,29,13,43,0.00, , ,233\
2001-5-19,38,28,18,13,10,4,60,35,14,1001,998,994, , , ,21,6, ,0.00, , ,179\
2001-5-20,35,28,20,20,17,11,83,54,28,1001,998,997,10,7,6,14,6, ,0.00,0, ,125\
2001-5-21,35,28,21,19,17,14,78,53,28,1004,1003,1001,8,6,4,21,10, ,0.00,0, ,133\
2001-5-22,34,27,19,20,17,14,94,60,30,1006,1004,1002,8,5,4,18,10, ,0.00,0, ,143\
2001-5-23,35,28,20,19,14,5,83,48,15,1005,1003,1000,8,6,4,21,10, ,0.00,5, ,137\
2001-5-24,26,23,19,20,17,13,83,68,47,1007,1004,1003,8,8,7,32,13, ,0.00,8,Lluvia,352\
2001-5-25,31,23,15,17,8,0,100,46,14,1012,1008,1006,7,6,5,35,13,50,0.00,1, ,315\
2001-5-26,29,23,18,8,6,3,52,32,19,1015,1013,1012, , , ,32,13,58,0.00, , ,321\
2001-5-27,34,26,18,7,4,0,49,25,12,1014,1009,1005,10,10,10,26,14,43,0.00,4,Lluvia,287\
2001-5-28,35,27,18,9,4,1,49,23,12,1004,1001,998,10,10,10,40,11,58,0.00,3,Lluvia,280\
2001-5-29,29,24,20,10,7,6,52,34,25,1011,1005,1000,10,10,10,26,10,47,0.00,3, ,16\
2001-5-30,27,20,14,7,3,-5,55,32,12,1013,1011,1008, , , ,18,10,35,0.00, , ,305\
2001-5-31,33,23,13,8,3,-3,72,31,10,1011,1008,1005, , , ,18,8, ,0.00, , ,245\
2001-6-1,37,26,16,10,6,0,59,33,10,1009,1007,1004, , , ,18,6, ,0.00, , ,52\
2001-6-2,37,28,19,12,8,5,60,32,15,1011,1009,1006, , , ,18,8,35,0.00, , ,228\
2001-6-3,36,27,18,16,12,5,77,38,15,1008,1006,1004,7,6,5,29,10,40,0.00,0, ,178\
2001-6-4,36,29,22,18,11,1,69,36,11,1005,1003,1000,8,7,6,32,16, ,0.00,0, ,171\
2001-6-5,35,29,23,16,14,11,61,40,25,1002,1000,997,8,8,6,21,14, ,0.00,1, ,184\
2001-6-6,33,27,22,18,17,12,69,49,36,1005,1002,999,10,7,6,14,10, ,0.00,1, ,126\
2001-6-7,31,27,23,18,17,16,69,55,40,1006,1004,1003,8,7,6,14,6, ,0.00,6,Lluvia,101\
2001-6-8,34,27,21,20,18,15,78,58,32,1007,1006,1004,8,7,6,14,5, ,0.00,2, ,115\
2001-6-9,34,28,23,20,18,16,78,58,34,1009,1007,1006,8,5,3,21,5, ,0.00,4, ,141\
2001-6-10,36,29,22,19,17,14,83,50,27,1010,1008,1006,8,6,3,14,6,40,0.00,3, ,148\
2001-6-11,27,24,22,20,19,18,88,70,58,1008,1007,1005,7,4,3,11,3, ,0.00,6, ,129\
2001-6-12,33,27,21,20,18,16,83,63,36,1007,1004,1000,8,5,3,21,10, ,0.00,6, ,137\
2001-6-13,28,24,20,20,17,15,88,71,45,1004,1003,1001,10,9,4,29,11,47,0.00,6,Lluvia-Tormenta,84\
2001-6-14,20,19,19,20,19,18,100,96,94,1005,1003,1002,7,3,1,14,5, ,0.00,7,Lluvia,95\
2001-6-15,22,19,16,19,17,15,100,94,78,1002,1001,999,10,8,3,21,10,40,0.00,6,Lluvia-Tormenta,92\
2001-6-16,25,22,19,20,19,18,100,86,73,1004,1002,999,10,8,4,18,6, ,0.00,5, ,136\
2001-6-17,30,24,19,21,19,17,100,75,45,1004,1003,1001,10,3,0,14,6, ,0.00,1,Niebla,163\
2001-6-18,30,25,20,23,20,15,100,78,40,1002,1001,997,8,4,2,18,8, ,0.00,4,Lluvia-Tormenta,139\
2001-6-19,30,24,18,20,18,17,100,75,45,1004,1001,1000,10,7,3,29,5,50,0.00,3, ,45\
2001-6-20,30,25,20,20,19,16,94,78,45,1008,1006,1005,10,9,5,29,5,40,0.00,3,Lluvia-Tormenta,15\
2001-6-21,29,24,19,21,19,18,100,79,55,1008,1007,1004,10,7,4,14,6,26,0.00,3, ,307\
2001-6-22,27,23,20,21,20,19,100,82,61,1008,1007,1005,10,6,3,11,5, ,0.00,6,Lluvia,120\
2001-6-23,27,23,21,21,21,19,100,83,61,1010,1009,1007,6,4,1,11,5, ,0.00,3, ,132\
2001-6-24,31,26,20,22,21,18,100,78,46,1010,1008,1006,8,4,1,14,5, ,0.00,1, ,131\
2001-6-25,32,27,22,23,22,21,94,77,55,1008,1005,1002,6,4,3,14,6, ,0.00,3, ,137\
2001-6-26,34,28,23,24,22,19,100,73,46,1002,1000,997,7,4,1,21,8,40,0.00,2,Tormenta,130\
2001-6-27,29,26,23,24,22,21,100,83,70,1003,1001,1000,7,5,3,14,3, ,0.00,7,Lluvia-Tormenta,105\
2001-6-28,30,26,22,24,23,22,100,87,66,1003,1002,1001,10,5,2,11,6, ,0.00,6,Lluvia,107\
2001-6-29,26,24,23,24,23,22,100,90,78,1002,1000,998,6,4,2,21,5, ,0.00,6,Lluvia-Tormenta,137\
2001-6-30,28,24,22,26,23,20,100,91,65,999,996,994,7,3,1,43,10,68,0.00,6,Lluvia-Tormenta,138\
2001-7-1,32,27,22,25,23,20,100,82,66,1001,998,996,10,4,1,11,5, ,0.00,3, ,110\
2001-7-2,31,28,25,27,24,22,100,85,62,1005,1003,1001,8,4,2,14,5, ,0.00,5, ,107\
2001-7-3,27,24,22,24,23,21,100,88,74,1006,1004,1003,8,5,1,11,5,35,0.00,6,Lluvia,163\
2001-7-4,31,26,21,23,21,17,100,73,43,1005,1002,1000,10,7,2,18,11, ,0.00,6,Lluvia-Tormenta,19\
2001-7-5,32,26,21,22,21,19,100,74,46,1008,1007,1005,10,10,10,11,5, ,0.00,6,Lluvia,173\
2001-7-6,34,27,21,23,20,18,94,65,38,1011,1009,1008,8,7,5,14,6, ,0.00,0, ,160\
2001-7-7,34,28,23,22,21,19,88,62,43,1010,1008,1005,8,6,5,18,11, ,0.00,0, ,150\
2001-7-8,33,28,24,25,23,22,94,73,52,1006,1004,1002,8,6,5,14,6, ,0.00,4, ,120\
2001-7-9,29,26,21,25,21,17,94,75,57,1005,1004,1002,8,5,4,11,6, ,0.00,6, ,26\
2001-7-10,36,27,19,21,19,13,100,63,31,1003,1001,998,10,8,5,21,8, ,0.00,3,Lluvia-Tormenta,294\
2001-7-11,39,30,22,20,17,11,83,53,20,1000,999,995,10,10,10,18,6,40,0.00,6,Lluvia-Tormenta,350\
2001-7-12,40,30,20,20,16,10,88,51,17,1000,998,996, , , ,18,10, ,0.00, , ,351\
2001-7-13,32,27,22,20,18,15,83,56,40,1007,1004,1000,10,10,10,11,6, ,0.00,6, ,79\
2001-7-14,32,26,21,22,19,17,88,68,40,1007,1007,1006, , , ,14,8, ,0.00, , ,78\
2001-7-15,34,27,21,23,21,20,94,65,44,1009,1007,1005,8,6,4,11,5, ,0.00,1, ,151\
2001-7-16,36,29,23,23,21,19,94,62,39,1007,1006,1004,8,5,4,18,8, ,0.00,0, ,148\
2001-7-17,36,30,24,24,21,16,94,60,34,1005,1004,1002,8,5,3,26,10, ,0.00,2, ,158\
2001-7-18,34,29,24,23,20,18,83,59,38,1003,1003,1002,8,7,5,26,11, ,0.00,5, ,157\
2001-7-19,29,26,22,24,22,21,100,82,66,1005,1004,1002,8,4,2,11,8, ,0.00,4,Lluvia,121\
2001-7-20,32,27,23,25,24,23,100,84,62,1006,1005,1003,4,2,2,14,5, ,0.00,5,Lluvia,135\
2001-7-21,27,23,20,24,21,20,100,98,84,1005,1004,1003,7,4,2,18,8, ,0.00,8,Lluvia,9\
2001-7-22,29,24,20,24,22,20,100,89,70,1007,1005,1004,8,4,0,18,5, ,0.00,2,Niebla,211\
2001-7-23,28,26,23,26,24,23,100,95,89,1008,1006,1005,2,2,1,11,3, ,0.00,6,Lluvia,67\
2001-7-24,30,27,23,27,25,23,100,96,79,1006,1004,1002,4,2,1,26,6,55,0.00,7,Lluvia-Tormenta,95\
2001-7-25,31,26,20,26,23,19,100,89,66,1008,1004,1002,10,4,1,40,8,68,0.00,5,Lluvia-Tormenta,185\
2001-7-26,31,24,19,23,19,17,94,75,43,1010,1009,1008, , , ,11,6, ,0.00, , ,33\
2001-7-27,26,23,20,22,19,17,94,77,61,1008,1007,1005,10,10,10,21,6, ,0.00,8,Lluvia,165\
2001-7-28,30,24,19,23,21,19,100,80,58,1004,1002,1000,8,7,6,14,5, ,0.00,0, ,133\
2001-7-29,30,26,22,25,23,21,100,91,70,1005,1003,1002,7,4,2,11,5, ,0.00,5, ,124\
2001-7-30,32,27,23,26,24,21,100,85,62,1006,1005,1003,10,4,1,26,5,43,0.00,3, ,104\
2001-7-31,33,27,22,25,22,20,100,77,52,1007,1005,1003,10,9,8,11,6, ,0.00,4, ,354\
2001-8-1,31,26,21,23,21,20,94,74,52,1009,1007,1006, , , ,11,6, ,0.00, , ,11\
2001-8-2,27,24,22,23,21,19,100,81,65,1012,1009,1006,10,10,10,14,8, ,0.00,8,Lluvia,338\
2001-8-3,28,24,21,24,23,21,100,92,74,1017,1015,1012,10,6,3,14,8, ,0.00,5,Lluvia,133\
2001-8-4,30,27,23,25,24,23,100,91,70,1017,1014,1011,6,3,3,11,5, ,0.00,6,Lluvia,140\
2001-8-5,31,27,24,28,26,24,100,96,79,1012,1007,1004,5,2,1,11,6, ,0.00,7,Niebla-Tormenta,123\
2001-8-6,32,28,25,28,26,24,100,91,70,1004,1001,999,5,3,1,14,5, ,0.00,4,Lluvia,105\
2001-8-7,31,27,24,27,22,17,100,72,43,1009,1005,1001,10,5,2,21,6,40,0.00,3, ,38\
2001-8-8,32,26,20,23,21,19,100,80,52,1012,1010,1009,10,9,6,18,5, ,0.00,1, ,110\
2001-8-9,32,26,20,23,22,20,100,80,52,1014,1013,1011,10,8,7,11,3, ,0.00,0, ,76\
2001-8-10,32,27,22,24,23,22,100,79,55,1015,1014,1013,8,5,3,11,5, ,0.00,0, ,113\
2001-8-11,33,27,22,24,21,19,100,73,46,1016,1014,1012,8,5,3,11,5, ,0.00,0, ,110\
2001-8-12,33,27,20,25,21,15,100,78,34,1014,1013,1011,8,6,4,14,5, ,0.00,0, ,101\
